100	 0 0 37.0588 36.5 1 1 40 32.3429 2 2 45.7714 32.8571 3 3 52.1081 32.2432 4 4 59.0294 35.2353 5 5 61.8857 31.4571 6 6 67.7059 33.7059 7 7 73.5 31.9167 8 8 79.5 33.8529 9 9 85.1818 33.697 10 10 31.625 36.6875 11 11 37.0938 42.0938 12 12 43.5 38.5 13 13 49.8649 38.1351 14 14 55.6176 38.3529 15 15 63.8889 38.6667 16 16 69.5714 40.4286 17 17 74.1667 37.5278 18 18 80.7353 39.3529 19 19 84.9429 40.5143 20 20 33.2857 42.4286 21 21 38.0857 46.6571 22 22 44.4706 43.9118 23 23 49.4118 45.6176 24 24 55 43.8378 25 25 61.5 45.8824 26 26 66.4848 44.0606 27 27 74.4333 43.8333 28 28 79.973 45.6216 29 29 87.1944 45.5833 30 30 32.2571 49.6571 31 31 40.2105 52.5789 32 32 45.1515 50.1818 33 33 51 51.0882 34 34 56.7941 49.3529 35 35 63.5714 52.1714 36 36 66.6765 48.2059 37 37 73.5135 50.1081 38 38 81.4722 50.4167 39 39 85.2286 53.3429 40 40 33.0286 55.4 41 41 37.9677 56.129 42 42 43.8824 57.5882 43 43 50.1176 56.3235 44 44 56.6176 55.6765 45 45 63.027 56.7568 46 46 69.2778 56.3056 47 47 74.8889 57.9444 48 48 77.7941 54.3824 49 49 87.9394 56.3333 50 50 32.0588 61.1471 51 51 37.2778 63.0556 52 52 46.4118 62.1176 53 53 51.697 61.1818 54 54 56.0556 62.9444 55 55 61.3333 61.8056 56 56 68.4242 62.0606 57 57 73.1143 64.8 58 58 79.6765 61.1765 59 59 84.973 61.6757 60 60 33.5556 66.8056 61 61 39.6562 68.7188 62 62 43.9167 66.0556 63 63 50.7429 68.5429 64 64 57.8056 69.0278 65 65 63.2571 66.7714 66 66 68.4857 68.8 67 67 76.9143 67.7429 68 68 82.0857 68.3429 69 69 87.3056 67.4167 70 70 31.7143 72.3429 71 71 37.8611 73.8333 72 72 44.3636 72.4242 73 73 49.8571 74.5143 74 74 56.4706 73.7059 75 75 63.2571 73.4571 76 76 68.3824 75.3529 77 77 74.1389 72.9167 78 78 79.5588 75.0882 79 79 85.9189 73.7027 80 80 33.75 80.2812 81 81 37.7778 79.2778 82 82 44.4054 78.6757 83 83 49.375 81.4375 84 84 54.4848 78.1515 85 85 61.9118 78.9412 86 86 68.0833 81.8889 87 87 73.6765 78.5 88 88 81.2571 80 89 89 87 79.3 90 90 32.6389 85.8611 91 91 38.7429 84.6571 92 92 44 85.7838 93 93 52.3611 84.9167 94 94 58 84.1176 95 95 63.1081 85.3784 96 96 68.8438 87.4062 97 97 74.3889 84.0278 98 98 79.0588 86.5588 99 99 84.3611 85.2778
110	 0 0 37.1176 37.0294 1 1 40.2162 32.6757 2 2 46.303 33.1515 3 3 51.9737 32.0263 4 4 60.1515 35.2121 5 5 60 31.2647 6 6 67.6571 33.4286 7 7 72.7188 31.9688 8 8 78.5676 34.2432 9 9 84.7838 34.2162 10 10 31.6452 35.8387 11 11 35.625 41.875 12 12 43.5714 38.2286 13 13 49.9143 38.3429 14 14 55.3438 38.5625 15 15 63.9143 38.2286 16 16 69.1176 40.8235 17 17 74.0857 37.4857 18 18 81.5588 39.3824 19 19 85.1765 41.5 20 20 33.6944 42.6944 21 21 38.1818 46.3333 22 22 44.5429 43.9143 23 23 49.1562 46 24 24 54.6579 44.0263 25 25 61.4286 46.2286 26 26 64.4167 43 27 27 74.2857 43.7143 28 28 79.8056 45.8056 29 29 87.0968 46.5806 30 30 32 50 31 31 39.4516 50.9032 32 32 45.1622 50.7838 33 33 51.4118 51.5882 34 34 56.7714 49.4 35 35 65.2703 52.5946 36 36 66.8529 48.0294 37 37 73.4211 49.8421 38 38 81.2059 50.3235 39 39 84.6389 54.25 40 40 33.2286 55.2286 41 41 38.4286 56.2286 42 42 43.4286 57.7714 43 43 50.6765 56.1765 44 44 57.6389 55.4167 45 45 62.9118 57.0588 46 46 69.4286 57 47 47 74.7714 57.7429 48 48 78.2581 54.5484 49 49 88.1351 56.7568 50 50 32.303 61.303 51 51 37.8788 62.5758 52 52 46.4857 62.1143 53 53 51.5588 61.1471 54 54 55.697 62.9394 55 55 60.8056 62.4444 56 56 68.2432 62.3514 57 57 73.0278 65.0833 58 58 79.4571 61.2 59 59 84.7222 62.1667 60 60 33.7297 66.4595 61 61 39.6176 69.0294 62 62 44.3235 66.2941 63 63 50.6389 68.9722 64 64 57 68.6875 65 65 62.8485 67.1212 66 66 68.5882 68.7059 67 67 77.4706 67.6765 68 68 82.7059 68.3824 69 69 87.5429 67.8857 70 70 31.8611 71.6944 71 71 37.4706 74.2059 72 72 44.3438 72.2812 73 73 49.2368 75 74 74 56.4737 73.9737 75 75 63.1714 72.9714 76 76 68.0294 75.3824 77 77 73.7143 72.8857 78 78 79.0857 75.0857 79 79 85.1471 73.8529 80 80 34.6286 80.2 81 81 38 79.125 82 82 44 78.9429 83 83 49.1613 81.6129 84 84 54.7812 78.5312 85 85 61.8857 78.8 86 86 68.7714 81.5714 87 87 73.5758 78.4242 88 88 81.4412 80.2941 89 89 87 79 90 90 32.7778 85.1667 91 91 38.5882 84.5294 92 92 44.0882 85.8235 93 93 52.25 84.7778 94 94 58.0857 84.4286 95 95 63.2703 85.2162 96 96 68.3939 87.2424 97 97 74.2424 84.2424 98 98 78.6471 85.6176 99 99 84.4054 85.7838
120	 0 0 37.2258 36.6452 1 1 40.3235 32.5294 2 2 46.6944 33 3 3 52.2778 32.1944 4 4 60.4545 35.8182 5 5 59.7647 31.4412 6 6 67.6216 33.1081 7 7 73.1765 31.7353 8 8 78.9167 34.3333 9 9 84.4722 33.8056 10 10 31.6774 36 11 11 35.4857 41.7429 12 12 43.7273 37.5455 13 13 50 39.1143 14 14 55.3438 38.5938 15 15 64.0571 37.6286 16 16 69.1892 40.7568 17 17 74.2941 37.4706 18 18 81.8788 39.3333 19 19 85.75 41.6111 20 20 34.5143 41.8 21 21 38.2286 46.0286 22 22 44.7429 43.2286 23 23 49.3429 46.4286 24 24 54.9412 44 25 25 61.3143 46.5429 26 26 63.9722 43.0556 27 27 74.8 42.9714 28 28 79.6842 45.8421 29 29 87 47 30 30 31.697 49.4848 31 31 38.6857 50.8857 32 32 44.5294 50.3235 33 33 50.7647 52.0588 34 34 56.0294 49.2353 35 35 64.303 52.5455 36 36 66.6111 47.75 37 37 73.6667 49.9744 38 38 80.9412 50.2941 39 39 84.6 54.1714 40 40 32.8684 55.0526 41 41 38.0625 56.1875 42 42 43.5 57.8333 43 43 50.5625 55.75 44 44 57.2 55.7714 45 45 63.0857 56.7429 46 46 69.8158 55.5263 47 47 74.4848 58.2727 48 48 78.1471 55.1176 49 49 88.0882 57.1176 50 50 32.3636 61.2727 51 51 38.4118 61.6471 52 52 46.8824 62.1765 53 53 51.3871 61.0323 54 54 55.697 62.8485 55 55 60.7714 61.5143 56 56 68.2432 62.1081 57 57 72.9722 64.4722 58 58 79.9394 61.1818 59 59 85.5588 61.9412 60 60 33.6667 66.3333 61 61 39.4706 68.9118 62 62 44.4118 66.1471 63 63 51.4054 68.6486 64 64 57.8857 68.8286 65 65 63.2571 66.6286 66 66 69.0541 69.3784 67 67 77.7742 67.5806 68 68 82.7714 67.8857 69 69 87.5938 68.25 70 70 32.0286 72.2 71 71 37.4722 73.9444 72 72 44.6944 71.6944 73 73 49.2286 75.0571 74 74 56.6286 73.9714 75 75 63.2571 72.7429 76 76 68.0606 75.9394 77 77 73.7222 72.2778 78 78 78.9394 74.2727 79 79 85.0909 73.6061 80 80 34.8889 80.9444 81 81 38.3636 79.2727 82 82 43.8 78.6 83 83 49.0938 81.8438 84 84 54.0526 78.2632 85 85 62.1212 78.5758 86 86 67.9167 81.6111 87 87 74.3548 78.0968 88 88 81.3947 79.8947 89 89 87.1212 78.8485 90 90 32.7647 85.1765 91 91 38.8485 83.7879 92 92 43.8857 85.7143 93 93 52.5882 85.1471 94 94 58.0909 83.8788 95 95 63.0556 85.2778 96 96 69.0882 87.1176 97 97 74.1892 83.5946 98 98 79 85.7714 99 99 84.6 85.4
130	 0 0 37.1892 37.5405 1 1 40.5312 32.3438 2 2 46.6765 32.7647 3 3 52.0909 31.9394 4 4 60.6364 35.5152 5 5 59.2727 31.6061 6 6 67.2941 31.9706 7 7 73.9032 31.9032 8 8 79.1667 34.7778 9 9 84.4167 34 10 10 31.8788 36.3939 11 11 35.6944 42.25 12 12 43.8485 37.4242 13 13 50.3143 38.5143 14 14 55.6471 38.5 15 15 65.9722 37.0833 16 16 68.9714 41.0571 17 17 74.3714 37.4857 18 18 81.697 39.9697 19 19 86.1212 41.4545 20 20 34.4 42.1714 21 21 38.8235 46.2647 22 22 45.0263 43.0789 23 23 49.6562 45.8438 24 24 55.8919 43.6486 25 25 61.3143 46.9143 26 26 63.6765 42.4412 27 27 73.8529 43.0294 28 28 78.9444 45.6667 29 29 86.7778 46.8889 30 30 31.8125 50.1562 31 31 39.2647 50.8235 32 32 45.1111 50.8889 33 33 51.3429 51.4571 34 34 55.9062 49.0312 35 35 65.2812 52.6875 36 36 67.1714 47.7714 37 37 73.3684 49.7368 38 38 80.8611 50.3056 39 39 84.2703 53.9189 40 40 33.9143 54.7143 41 41 37.2727 56.2727 42 42 42.9722 58.0833 43 43 50.5882 55.7941 44 44 57.7568 54.8919 45 45 63.2 56.7714 46 46 69.9091 56.2727 47 47 74.0571 58.4286 48 48 77.6364 54.7576 49 49 88.1429 57.2286 50 50 32.4286 61.4286 51 51 38.4 62.4 52 52 46.4857 62.4857 53 53 51.2286 60.9429 54 54 55.5161 62.871 55 55 60.6061 60.8485 56 56 67.6111 62.3333 57 57 73.1818 64.8182 58 58 79.3235 61.4412 59 59 84.9143 61.0571 60 60 33.7838 66.5676 61 61 39.5152 69.3939 62 62 45 66.2222 63 63 51.6765 68.8235 64 64 59.3056 69.4444 65 65 62.9394 66.6364 66 66 69.1515 69.0606 67 67 77.4062 68.0938 68 68 82.7222 67.1667 69 69 87.5882 68.2059 70 70 32 72 71 71 36.9412 74.1471 72 72 44.0303 72.1212 73 73 49 74.3529 74 74 56.6216 73.9459 75 75 62.1111 70.9167 76 76 67.9189 75.6216 77 77 73.5714 72.7714 78 78 78.9062 74.1875 79 79 85.0303 73.3636 80 80 34.4118 80.4706 81 81 38.5455 79.5758 82 82 44.2121 78.0303 83 83 49.3529 81.9118 84 84 54.1765 78.1176 85 85 61.9429 78.4286 86 86 66.8056 81.5556 87 87 74.2727 78.8182 88 88 81.5405 79.3514 89 89 86.9714 79.2286 90 90 32.9722 84.8889 91 91 40 83.6765 92 92 43.9118 85.2059 93 93 52.8333 84.8333 94 94 58.2059 84.3824 95 95 63.3714 85.7714 96 96 70 86.3235 97 97 74.5758 83.3636 98 98 78.9118 86.0588 99 99 84.3824 85.3235
140	 0 0 37.1944 36.9167 1 1 40.8824 32.3824 2 2 46.75 33.0312 3 3 52.3056 32.0278 4 4 60.2286 36.4 5 5 59.8611 31.8333 6 6 66.8529 32 7 7 74.3056 31.8611 8 8 79.1471 34.8235 9 9 84.2778 34.4444 10 10 31.7429 37.2857 11 11 37.7429 41.7714 12 12 44.0857 37.4571 13 13 50.4444 38.7222 14 14 55.3235 38.7647 15 15 67.3636 36.697 16 16 68.9355 41.4839 17 17 74.0294 37.5588 18 18 81.6471 39.9706 19 19 85.9429 41.5714 20 20 34.3514 41.6216 21 21 38.1471 46.3529 22 22 44.9429 43.4857 23 23 49.6176 46.2941 24 24 55.7714 44.0857 25 25 61.5455 47.5758 26 26 62.25 41.6944 27 27 74 43 28 28 78.8056 45.6944 29 29 86.6176 46.8235 30 30 32.0606 49.4545 31 31 39.9706 51.3529 32 32 44.9394 51.3636 33 33 51.1875 52.3438 34 34 54.8824 49.1471 35 35 65.0556 52.4167 36 36 67.0909 47.3939 37 37 73.0811 50.2432 38 38 80.9118 49.9412 39 39 83.8889 53.8889 40 40 32.8286 54.3714 41 41 37.3611 56.1667 42 42 42.9706 58.3824 43 43 50.875 55.8125 44 44 57.5882 55.3529 45 45 63.375 56.6875 46 46 69.5143 56 47 47 73.9722 58.1111 48 48 77.3611 53.9444 49 49 87.9444 57.7778 50 50 32.5 61.5 51 51 38.5556 62.5278 52 52 46.2647 62.3529 53 53 50.8529 61 54 54 55.1613 63.129 55 55 60.2632 60.9474 56 56 67.2571 62.3143 57 57 73.2 64.6286 58 58 79.2727 61.4545 59 59 84.4412 60.8529 60 60 33.3939 66.5455 61 61 39.2647 69.6471 62 62 44.8649 66.6486 63 63 51.6765 68.9706 64 64 59.2368 69.5 65 65 63.1176 66.9118 66 66 69.4444 68.8333 67 67 77.5758 67.697 68 68 82.8824 67.5882 69 69 87.7879 67.5152 70 70 31.7576 72.1212 71 71 36.8286 74.0571 72 72 44.2353 72.1765 73 73 49.2727 74.8788 74 74 56.5484 74.0968 75 75 61.2812 70.8125 76 76 66.9429 75.5429 77 77 73.3056 73.3333 78 78 78.8235 73.9118 79 79 85.4722 73.5556 80 80 34.4571 81 81 81 37.8485 79.7576 82 82 43.9722 78.4167 83 83 49.3871 81.8065 84 84 54.1714 77.8571 85 85 61.8235 78.5 86 86 67.6765 81.4412 87 87 73.8571 78.6571 88 88 82.4706 79.1176 89 89 87.2727 79.8485 90 90 33.0294 84.8824 91 91 40.3235 82.9118 92 92 44.3333 85.9487 93 93 52.8235 84.7941 94 94 58.1389 84.1389 95 95 63.3421 85.3421 96 96 70.3784 86 97 97 76.3636 82.7576 98 98 78.8889 86.3611 99 99 84.1176 85.1176
150	 0 0 37.2222 36.6944 1 1 41.7188 32.25 2 2 47.3548 33.1935 3 3 52.3636 32.0303 4 4 59.7838 36.2973 5 5 59.5 31.5 6 6 66.9697 32 7 7 74.0833 31.9167 8 8 78.8529 34.8235 9 9 84.2424 34.8182 10 10 32.0312 37.2812 11 11 38.6061 41.7879 12 12 44.1765 37.4412 13 13 50 39.2857 14 14 55.3529 38.3235 15 15 66.6765 36.4118 16 16 68.6176 41.4706 17 17 73.697 37.2424 18 18 80.8611 40.0833 19 19 85.6757 41.7027 20 20 33.6571 42.4 21 21 38.3226 46.0968 22 22 44.8333 43.6111 23 23 49.9697 46.2727 24 24 55.9444 43.9444 25 25 61.697 47.697 26 26 62.3529 41.7353 27 27 74.1667 43.5556 28 28 78.4167 46.2222 29 29 86.9394 46.8182 30 30 32.4722 49.3889 31 31 39.4722 51.0278 32 32 44.9444 51.4722 33 33 51.8857 52.3714 34 34 54.4375 48.75 35 35 64.4571 52.4286 36 36 67.2727 47.3636 37 37 72.8857 50.7714 38 38 81.3235 49.8235 39 39 84.6061 53.4242 40 40 32.4444 54.9444 41 41 37.25 56.75 42 42 42.5429 58.2571 43 43 50.1944 56.0278 44 44 57.5714 55.7143 45 45 63.697 56.7273 46 46 69.8158 56.0789 47 47 74.4062 57.5938 48 48 78.0606 54.0303 49 49 88.2812 57.5 50 50 32.2941 61.5882 51 51 38.5714 62.6857 52 52 46.5882 61.9706 53 53 50.9444 61.8889 54 54 55.129 62.9677 55 55 60.6757 61.2703 56 56 67.75 62.6667 57 57 73.1562 64 58 58 79.3529 61.6176 59 59 84.0588 59.7941 60 60 33.7647 66.3824 61 61 39.3529 69.5 62 62 44.7576 66.7273 63 63 51.9714 69.0857 64 64 59.0556 68.6944 65 65 63.9706 66.8235 66 66 69.6176 69.4118 67 67 77.6176 67.3529 68 68 83.1176 67.7647 69 69 87.7143 66.4286 70 70 31.7429 72.1714 71 71 37.3529 74.0294 72 72 44.8857 72.2 73 73 48.7941 75.0294 74 74 56.8182 73.6364 75 75 62.1667 71.5833 76 76 67.7059 75.9118 77 77 74.0857 72.2571 78 78 80.0312 73.7188 79 79 85.8 73.0571 80 80 33.9412 79.3235 81 81 37.8571 80.2 82 82 43.2222 79.25 83 83 48.8571 82.6 84 84 54 78.0526 85 85 61.6316 78.9211 86 86 68.2222 80.8333 87 87 74.4242 77.8182 88 88 81.5758 79.4545 89 89 86.9375 79.25 90 90 32.8611 84.8611 91 91 40.6667 83.4242 92 92 43.9394 86.2121 93 93 53.2778 84.3889 94 94 58.2941 84.7941 95 95 63.5946 85.4054 96 96 70.3784 85.8919 97 97 76.0857 82.3429 98 98 79.0811 86.973 99 99 84.1714 85.0571
160	 0 0 37.0833 36.7778 1 1 41.697 32.303 2 2 47.6471 33.7941 3 3 52 32.0833 4 4 60.2 36.2286 5 5 59.5882 31.5294 6 6 67.9118 32.2647 7 7 74.1818 31.9091 8 8 79.5 33.875 9 9 84.5 34.5 10 10 31.9688 36.9062 11 11 40.9143 42.6 12 12 44.0606 37.6061 13 13 50.8235 40.1176 14 14 55.4545 38.1818 15 15 66.2286 36.3143 16 16 68.7353 41.5294 17 17 74.1579 37.5 18 18 80.6471 40 19 19 86.6176 40.7647 20 20 33.1818 42.9091 21 21 37.9429 46 22 22 45.0606 42.8182 23 23 49.8182 45.8182 24 24 56.9394 44.2121 25 25 61.4722 47.8889 26 26 62.3939 41.5152 27 27 74.0857 43.5714 28 28 79.8611 45.3611 29 29 86.7879 46.8485 30 30 32.2727 49.2424 31 31 39.303 51.0909 32 32 45.1176 51.2059 33 33 51.6571 52.2 34 34 54.4545 49.1515 35 35 63.8333 52.6389 36 36 67.4706 47.2647 37 37 72.4444 50.8333 38 38 82.0323 49.4516 39 39 83.3333 53.6389 40 40 32.5676 54.8108 41 41 37.5625 56.4688 42 42 42.7838 58.1351 43 43 49.5152 56.2121 44 44 58.1351 56.1622 45 45 64.4194 57 46 46 70.2162 56.4865 47 47 74.9714 57.4857 48 48 77.4167 52.5833 49 49 88.5667 56.8 50 50 32.4595 61.4595 51 51 38.6486 62.6216 52 52 46.7576 61.7576 53 53 51.0909 62.3636 54 54 55.3939 63.1818 55 55 59.9167 60.5 56 56 67.6857 63.0286 57 57 73.2571 63.9714 58 58 79.5 62.2941 59 59 83.9167 59.2778 60 60 34.5676 66.5676 61 61 39.3438 69.4688 62 62 45.5676 67.4324 63 63 52.3056 69.5556 64 64 58.7222 67.4722 65 65 64 67.25 66 66 69.0811 70 67 67 77.9062 67.5312 68 68 83.5143 67.7429 69 69 87.5882 66 70 70 31.6364 72.3636 71 71 36.9429 73.5714 72 72 44.8571 72.6857 73 73 48.8889 75.7222 74 74 55.9677 74.2258 75 75 61.3714 71.8 76 76 67.4054 75.973 77 77 74.2571 71.7143 78 78 79.9091 73.8182 79 79 86.0278 73.5833 80 80 32.9714 78.3429 81 81 38.0588 80.7941 82 82 42.6471 79.0588 83 83 48.8529 82.1471 84 84 54.8 78.8571 85 85 61.4167 78.6944 86 86 68.4167 80.6667 87 87 74.5 77.6667 88 88 80.9118 79.9706 89 89 87.1944 79.5278 90 90 32.7297 84.8378 91 91 39.8649 84.4865 92 92 44.6364 86.2727 93 93 53.2121 84.4545 94 94 58.5429 85.1429 95 95 63.9143 85.2571 96 96 70.6111 86.2222 97 97 75.2353 82.9412 98 98 79.1613 87 99 99 84.3611 84.6667
170	 0 0 37.3235 36.5294 1 1 41.4444 31.7222 2 2 48.1795 33.9231 3 3 52.1875 31.8125 4 4 60.6 36.0571 5 5 59.3871 31.4516 6 6 67.2059 32 7 7 73.9032 31.7419 8 8 78.75 34.875 9 9 84.2857 34.0857 10 10 32 37 11 11 40.3514 43.027 12 12 44.0303 37.3939 13 13 50.6571 40.2857 14 14 55.7576 37.8485 15 15 66.9714 36.5714 16 16 68.5806 41.5161 17 17 73.8788 37.4242 18 18 81.0588 40.0294 19 19 86.0882 40.9412 20 20 33.1842 43.4211 21 21 38.8 45.7333 22 22 44.6364 42.6364 23 23 49.1143 46.6 24 24 55.9714 44.2286 25 25 61.697 47.5758 26 26 61.9167 41.75 27 27 73.5714 43.5714 28 28 78.6944 45.75 29 29 86.3333 46.5152 30 30 32.2059 49.1765 31 31 39.0571 51.3429 32 32 44.871 51.0968 33 33 52.8889 52.3889 34 34 55 49.2353 35 35 64.5143 52.2857 36 36 67.6667 47.1944 37 37 72.5294 50.5294 38 38 81.8286 49.7714 39 39 84.7273 54.2424 40 40 32.6053 55.0526 41 41 37.1429 57.0286 42 42 42.8 57.7143 43 43 49.4857 56 44 44 57.6571 56.6571 45 45 64.8438 56.5625 46 46 70.4444 57.1389 47 47 74.9032 57.1935 48 48 77.8333 53.5833 49 49 88.5556 57.5833 50 50 32 61.9697 51 51 38.3333 62.6667 52 52 46.8286 61.7143 53 53 51.3333 62.4722 54 54 55.5312 63.3438 55 55 60.4 60.2571 56 56 67.3824 62.6471 57 57 73.1429 64.0571 58 58 79.1212 62 59 59 83.7568 60.1892 60 60 35 66.4444 61 61 39.4706 69.5294 62 62 45.4167 67.1944 63 63 52.1143 69.4286 64 64 58.8 67.7714 65 65 63.6765 66.7353 66 66 68.8824 69.7941 67 67 78.1562 67.5938 68 68 83.7714 68.4571 69 69 87.9722 66.1389 70 70 31.7714 72.8571 71 71 37.2353 73.3235 72 72 44.9091 72.3939 73 73 48.9459 75.8108 74 74 56.1212 73.697 75 75 62.5 72.5 76 76 67.7576 75.8788 77 77 74.0769 71.2564 78 78 79.9714 73.6286 79 79 85.9143 74.1714 80 80 33.0286 78.5143 81 81 37.6875 80.5625 82 82 42.8333 78.5833 83 83 48.7143 81.6286 84 84 54.8056 78.7222 85 85 61.4571 78.4857 86 86 67.7714 81.2 87 87 74.1471 77.2941 88 88 80.7353 80.7647 89 89 87.2424 79.2727 90 90 32.4595 85.0811 91 91 38.9143 85.2857 92 92 44.7568 86.027 93 93 53.7632 84.3421 94 94 58.8235 85.4412 95 95 64.1143 85.2 96 96 71.2632 86.0263 97 97 75.3235 82.0294 98 98 79.1111 87.0278 99 99 85.0286 84.4857
180	 0 0 36.5429 37.7714 1 1 40.9429 32.0286 2 2 48.2424 34 3 3 51.4857 31.7429 4 4 60.2727 36.1515 5 5 59.5 31.5 6 6 67.0833 32.25 7 7 74.2 31.7143 8 8 78.8485 34.4848 9 9 84.0588 33.9118 10 10 32 36.6765 11 11 40.6286 42.8571 12 12 43.5429 37.1714 13 13 51 40 14 14 55.5484 37.2258 15 15 67.6129 36.6452 16 16 67.7143 41.6286 17 17 73.7941 37.5 18 18 80.8125 39.75 19 19 85.0286 41.4286 20 20 32.303 43.7576 21 21 38.3235 45.5294 22 22 44.9444 42.5556 23 23 49.3947 46.1579 24 24 56.1429 43.8571 25 25 62.0303 47.7879 26 26 61.8286 41.2571 27 27 73.75 43.3056 28 28 77.0789 46.6053 29 29 86.5 46.9412 30 30 31.9394 49.7273 31 31 39.3611 51.5833 32 32 45 51.1818 33 33 51.8571 52.5714 34 34 55.2188 48.7812 35 35 63.5143 52.3714 36 36 67.7059 47.2647 37 37 72.1111 51.5278 38 38 81.7568 49.1351 39 39 84.5588 54.9118 40 40 33.1944 53.9722 41 41 36.2121 57.4545 42 42 42.6286 57.4286 43 43 49.2188 56.3438 44 44 58.2571 56.0857 45 45 64.5 56.5882 46 46 70.4848 56.9697 47 47 74.8889 57.6667 48 48 78.5 53.7778 49 49 88.7143 56.8 50 50 32 62.2778 51 51 38.6 62.4 52 52 46.5429 61.9714 53 53 51.6765 61.9118 54 54 55.5 63.5 55 55 59 60.1111 56 56 67 62.4118 57 57 72.8108 64.7838 58 58 78.7838 62.2973 59 59 83.8889 61.4444 60 60 35.0294 66.5882 61 61 39.6471 69.6176 62 62 45.6757 66.7568 63 63 52.1765 69.5 64 64 58.8824 68.2647 65 65 63.7812 66.625 66 66 69.1515 69.303 67 67 78.5429 68.3143 68 68 83.6875 69.75 69 69 87.9697 65.0606 70 70 31.6364 72.3636 71 71 37.8205 73.7436 72 72 45.2188 71.75 73 73 49.0909 75.4242 74 74 56.125 73.6562 75 75 63.3056 72.3611 76 76 67.25 76.1875 77 77 73.3636 72.1515 78 78 79.5 74.3529 79 79 86.5294 72.5 80 80 32.8125 77.9688 81 81 37.2941 80.2059 82 82 43.6053 78.5789 83 83 49.0588 82.0882 84 84 53.9737 79.2105 85 85 60.8571 78.2 86 86 67.2973 81.1622 87 87 73.8387 77.2258 88 88 81.9143 80.6857 89 89 87.303 79.5152 90 90 32.6 84.5429 91 91 39 84.8108 92 92 44.6111 85.8889 93 93 54.1765 84.2647 94 94 59.2 85.2 95 95 64.4722 85.5556 96 96 71.5 85.9167 97 97 76.1944 80.8889 98 98 78.4571 86.8286 99 99 84.6389 84.5
190	 0 0 34.9429 38.4286 1 1 40.8421 32.3684 2 2 47.9706 34.0882 3 3 51.5833 31.8333 4 4 60.4375 36.1875 5 5 59.3235 31.3529 6 6 66.5278 32.4444 7 7 73.9394 31.3333 8 8 78.3429 34.2857 9 9 84.0909 33.8182 10 10 31.5143 36.1714 11 11 39.9143 41.0857 12 12 43.5484 36.8387 13 13 50.3824 40.3529 14 14 55.4571 37.1714 15 15 67.6364 37.0606 16 16 67.9706 41.8529 17 17 73.7647 37.6471 18 18 80.4474 39.6053 19 19 84.8182 41.3939 20 20 32.8649 44.3784 21 21 39.0968 45.871 22 22 44.3889 42.6389 23 23 48.9143 46.4 24 24 55.2353 43.8824 25 25 61.7714 47.4286 26 26 61.4857 41.6857 27 27 73.7273 43.6364 28 28 77.2778 46.5 29 29 86.2941 46.2059 30 30 31.8788 50 31 31 39.0294 51.3824 32 32 44.6389 51.1111 33 33 51.9412 51.9706 34 34 55.4375 48.5625 35 35 63.8333 52.5833 36 36 67.7273 47.5455 37 37 72.6857 50.7714 38 38 81.6286 49.2 39 39 84.8158 54.0789 40 40 33.4286 54.3714 41 41 36.5312 58.1875 42 42 42.0857 57.2571 43 43 49.7812 56.2812 44 44 57.5294 56.5882 45 45 64.2 56.5429 46 46 69.8857 55.8 47 47 74.7941 58.1471 48 48 78.5714 54.7143 49 49 88.6389 56.9167 50 50 31.6061 61.6667 51 51 38.8108 62.8108 52 52 46.4545 60.7273 53 53 51.3243 62.2973 54 54 55.6667 63.5758 55 55 59.25 59.5833 56 56 67.2353 62.0588 57 57 72.7143 64.3714 58 58 78.7188 62.0938 59 59 83.5455 60.7879 60 60 33.9706 67.0294 61 61 39.75 69.5 62 62 45 65.9167 63 63 52.2647 69.3529 64 64 58.9143 68.2 65 65 63.7059 66.5 66 66 68.5625 69 67 67 78.4286 68.4 68 68 83.3529 68.2353 69 69 88.0286 65.2286 70 70 31.9167 72.5833 71 71 39.0556 74.5833 72 72 45.8421 71.3947 73 73 47.8286 75.5714 74 74 55.7273 73.8182 75 75 63.5312 72.6875 76 76 67.5 76.6471 77 77 73.1842 71.4737 78 78 79.8286 74.2 79 79 86.5676 72.6486 80 80 33.0294 76.9118 81 81 36.875 80.0312 82 82 43.2778 80.0833 83 83 49.0833 82.1389 84 84 53.2973 79.0541 85 85 60.8421 77.6053 86 86 67.3947 82.1053 87 87 73.7188 76.9688 88 88 81.4722 80.1944 89 89 87.6667 79.5152 90 90 32.4286 84.5714 91 91 38.4242 85.1212 92 92 44.3611 86.1667 93 93 54.1515 84.697 94 94 59.2162 84.3514 95 95 63.875 85.3438 96 96 72.0571 85.7429 97 97 75.8108 80.9459 98 98 78.697 86.9394 99 99 85.0857 84.2
